-0.48287478 	0 	0 	0
-0.43458731 	0.29503347 	2.04811e-07 	0
-0.38629983 	0.57020664 	4.5410432e-07 	0
-0.33801235 	0.79703385 	7.9783045e-07 	0
-0.28972487 	1.0049617 	1.170013e-06 	0
-0.24143739 	1.1667603 	1.4556791e-06 	0
-0.19314991 	1.3104752 	1.6462505e-06 	0
-0.14486244 	1.4098173 	1.5155634e-06 	0
-0.096574957 	1.4916685 	1.2319259e-06 	0
-0.048287478 	1.5302752 	6.5317864e-07 	0
3.4694337e-18 	1.5517029 	-6.7633607e-10 	0
0.048287478 	1.5302752 	-6.5448581e-07 	0
0.096574957 	1.4916685 	-1.2331616e-06 	0
0.14486244 	1.4098172 	-1.5166555e-06 	0
0.19314991 	1.3104751 	-1.6471708e-06 	0
0.24143739 	1.1667601 	-1.4564e-06 	0
0.28972487 	1.0049617 	-1.1705197e-06 	0
0.33801235 	0.79703368 	-7.9815114e-07 	0
0.38629983 	0.57020662 	-4.5427157e-07 	0
0.43458731 	0.29503343 	-2.0487796e-07 	0
0.48287478 	0 	0 	0
