# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          	Cm	Cd	Cl	Cl(f)	Cl(r)
1.15000000e+00	-1.72069786e-09	1.19282942e+00	-4.57525850e-08	-2.45969904e-08	-2.11555946e-08
1.20000000e+00	-1.63018517e-09	1.19809286e+00	-8.91935394e-08	-4.62269549e-08	-4.29665845e-08
1.25000000e+00	-1.50325149e-09	1.20388211e+00	-6.40144441e-08	-3.35104735e-08	-3.05039706e-08
1.30000000e+00	-1.38064758e-09	1.21092309e+00	-7.59965881e-08	-3.93789416e-08	-3.66176464e-08
1.35000000e+00	-1.26623663e-09	1.21798387e+00	-7.08647274e-08	-3.66986004e-08	-3.41661271e-08
1.40000000e+00	-1.16713014e-09	1.22634828e+00	-8.25921634e-08	-4.24632118e-08	-4.01289515e-08
1.45000000e+00	-1.08011681e-09	1.23413609e+00	-8.78218972e-08	-4.49910654e-08	-4.28308318e-08
1.50000000e+00	-1.00276233e-09	1.24281406e+00	-8.35673834e-08	-4.27864541e-08	-4.07809294e-08
1.55000000e+00	-9.36461225e-10	1.25188398e+00	-9.94407861e-08	-5.06568543e-08	-4.87839318e-08
1.60000000e+00	-8.74824795e-10	1.26083970e+00	-9.81279899e-08	-4.99388197e-08	-4.81891702e-08
1.65000000e+00	-8.17569157e-10	1.26988494e+00	-1.05522274e-07	-5.35787060e-08	-5.19435677e-08
1.70000000e+00	-7.66617053e-10	1.27901033e+00	-1.09797935e-07	-5.56655846e-08	-5.41323504e-08
1.75000000e+00	-7.22633622e-10	1.28822961e+00	-1.12679004e-07	-5.70621357e-08	-5.56168685e-08
1.80000000e+00	-6.86489378e-10	1.29732335e+00	-1.22586586e-07	-6.19797822e-08	-6.06068035e-08
1.85000000e+00	-6.55166934e-10	1.30687236e+00	-1.20165610e-07	-6.07379721e-08	-5.94276382e-08
1.90000000e+00	-6.30650848e-10	1.31462063e+00	-1.34357172e-07	-6.78092369e-08	-6.65479353e-08
1.95000000e+00	-6.17374921e-10	1.32367351e+00	-1.47901274e-07	-7.45680120e-08	-7.33332622e-08
2.00000000e+00	-5.96843787e-10	1.33205459e+00	-1.24112370e-07	-6.26530287e-08	-6.14593411e-08
2.05000000e+00	-5.85953092e-10	1.34021769e+00	-1.51095686e-07	-7.61337963e-08	-7.49618902e-08
2.10000000e+00	-5.76309306e-10	1.34844030e+00	-1.49315905e-07	-7.52342619e-08	-7.40816433e-08
2.15000000e+00	-5.71927295e-10	1.35616432e+00	-1.55209608e-07	-7.81767315e-08	-7.70328769e-08
2.20000000e+00	-5.79555868e-10	1.36269779e+00	-1.83677548e-07	-9.24183301e-08	-9.12592183e-08
2.25000000e+00	-5.78653905e-10	1.36959552e+00	-1.45689750e-07	-7.34235290e-08	-7.22662212e-08
2.30000000e+00	-5.85309582e-10	1.37634573e+00	-1.76205082e-07	-8.86878508e-08	-8.75172316e-08
2.35000000e+00	-5.91459795e-10	1.38269224e+00	-1.73672880e-07	-8.74278997e-08	-8.62449801e-08
2.40000000e+00	-6.03600540e-10	1.38853340e+00	-1.82832259e-07	-9.20197301e-08	-9.08125290e-08
2.45000000e+00	-6.19764751e-10	1.39431035e+00	-1.84105764e-07	-9.26726467e-08	-9.14331172e-08
2.50000000e+00	-6.39436990e-10	1.39854536e+00	-1.97603142e-07	-9.94410082e-08	-9.81621342e-08
2.55000000e+00	-6.62588243e-10	1.40329939e+00	-1.94615120e-07	-9.79701484e-08	-9.66449720e-08
2.60000000e+00	-6.89507973e-10	1.40729410e+00	-2.01803230e-07	-1.01591123e-07	-1.00212107e-07
2.65000000e+00	-7.21856085e-10	1.41131141e+00	-2.14865361e-07	-1.08154537e-07	-1.06710824e-07
2.70000000e+00	-7.54960854e-10	1.41432425e+00	-2.17518418e-07	-1.09514170e-07	-1.08004248e-07
2.75000000e+00	-7.92017534e-10	1.41742201e+00	-2.20214472e-07	-1.10899254e-07	-1.09315218e-07
2.80000000e+00	-8.35988283e-10	1.42049992e+00	-2.37627689e-07	-1.19649833e-07	-1.17977856e-07
2.85000000e+00	-8.78104333e-10	1.42186142e+00	-2.28731508e-07	-1.15243858e-07	-1.13487650e-07
2.90000000e+00	-8.30435351e-10	1.42366269e+00	-1.81519333e-07	-9.15901016e-08	-8.99292309e-08
2.95000000e+00	-7.67983387e-10	1.42530992e+00	-1.84691570e-07	-9.31137684e-08	-9.15778016e-08
3.00000000e+00	-7.08212344e-10	1.42602846e+00	-1.86636495e-07	-9.40264601e-08	-9.26100354e-08
3.05000000e+00	-6.56864334e-10	1.42634980e+00	-1.92273796e-07	-9.67937625e-08	-9.54800338e-08
3.10000000e+00	-6.21386412e-10	1.42733501e+00	-2.11116311e-07	-1.06179542e-07	-1.04936769e-07
3.15000000e+00	-5.95656604e-10	1.42711954e+00	-1.95603015e-07	-9.83971639e-08	-9.72058507e-08
3.20000000e+00	-5.73268886e-10	1.42707921e+00	-2.03934886e-07	-1.02540712e-07	-1.01394174e-07
3.25000000e+00	-5.59140969e-10	1.42550832e+00	-2.27628488e-07	-1.14373385e-07	-1.13255103e-07
3.30000000e+00	-5.46774243e-10	1.42501434e+00	-2.11490878e-07	-1.06292213e-07	-1.05198665e-07
3.35000000e+00	-5.41022365e-10	1.42365334e+00	-2.29463376e-07	-1.15272710e-07	-1.14190666e-07
3.40000000e+00	-5.41266972e-10	1.42256307e+00	-2.32086149e-07	-1.16584341e-07	-1.15501807e-07
3.45000000e+00	-5.45785208e-10	1.42049282e+00	-2.33081358e-07	-1.17086464e-07	-1.15994894e-07
3.50000000e+00	-5.53090326e-10	1.41873864e+00	-2.37823437e-07	-1.19464809e-07	-1.18358628e-07
3.55000000e+00	-5.60545593e-10	1.41675099e+00	-2.39427557e-07	-1.20274324e-07	-1.19153233e-07
3.60000000e+00	-5.74001265e-10	1.41445875e+00	-2.58271491e-07	-1.29709747e-07	-1.28561744e-07
3.65000000e+00	-5.84065319e-10	1.41268599e+00	-2.42585995e-07	-1.21877063e-07	-1.20708932e-07
3.70000000e+00	-5.99208597e-10	1.40958376e+00	-2.59122535e-07	-1.30160476e-07	-1.28962059e-07
3.75000000e+00	-4.25682874e-10	1.40609068e+00	4.49498622e-07	2.24323628e-07	2.25174994e-07
3.80000000e+00	-2.94703035e-10	1.40344990e+00	-3.22467987e-07	-1.61528697e-07	-1.60939291e-07
3.85000000e+00	-1.20645405e-10	1.40052287e+00	-1.33314891e-07	-6.67780911e-08	-6.65368003e-08
3.90000000e+00	2.19015523e-11	1.39749043e+00	-1.30194437e-07	-6.50753169e-08	-6.51191200e-08
3.95000000e+00	1.36845469e-10	1.39410896e+00	-1.21244774e-07	-6.04855415e-08	-6.07592325e-08
4.00000000e+00	2.18486152e-10	1.39157695e+00	-1.39564596e-07	-6.95638118e-08	-7.00007841e-08
4.05000000e+00	2.82217680e-10	1.38802430e+00	-1.26175485e-07	-6.28055251e-08	-6.33699604e-08
4.10000000e+00	3.37037484e-10	1.38449843e+00	-1.23161864e-07	-6.12438946e-08	-6.19179695e-08
4.15000000e+00	3.83009509e-10	1.38134801e+00	-1.31120708e-07	-6.51773445e-08	-6.59433635e-08
4.20000000e+00	4.21782827e-10	1.37803001e+00	-1.29665467e-07	-6.44109504e-08	-6.52545161e-08
4.25000000e+00	4.51342287e-10	1.37423131e+00	-1.35032283e-07	-6.70647992e-08	-6.79674838e-08
4.30000000e+00	4.78884868e-10	1.37084567e+00	-1.35387740e-07	-6.72149853e-08	-6.81727551e-08
4.35000000e+00	5.04253473e-10	1.36769974e+00	-1.35201540e-07	-6.70965163e-08	-6.81050233e-08
4.40000000e+00	5.34400416e-10	1.36437733e+00	-1.29877148e-07	-6.44041736e-08	-6.54729744e-08
4.45000000e+00	5.62185315e-10	1.36118460e+00	-1.39620029e-07	-6.92478292e-08	-7.03721999e-08
4.50000000e+00	5.90418037e-10	1.35791659e+00	-1.27661742e-07	-6.32404532e-08	-6.44212893e-08
4.55000000e+00	6.15006729e-10	1.35407517e+00	-1.35373446e-07	-6.70717165e-08	-6.83017300e-08
4.60000000e+00	6.37817442e-10	1.35060675e+00	-1.42157716e-07	-7.04410406e-08	-7.17166755e-08
4.65000000e+00	6.60808204e-10	1.34715264e+00	-1.46608674e-07	-7.26435288e-08	-7.39651452e-08
4.70000000e+00	6.75642939e-10	1.34444000e+00	-1.78355859e-07	-8.85022867e-08	-8.98535726e-08
4.75000000e+00	7.02304080e-10	1.34128031e+00	-9.31300134e-08	-4.58627026e-08	-4.72673108e-08
4.80000000e+00	7.20141258e-10	1.33796083e+00	-1.43930964e-07	-7.12453409e-08	-7.26856234e-08
4.85000000e+00	7.33186385e-10	1.33487888e+00	-1.63143771e-07	-8.08386991e-08	-8.23050719e-08
4.90000000e+00	7.59784334e-10	1.33183927e+00	-1.73197357e-07	-8.58388941e-08	-8.73584628e-08
4.95000000e+00	7.88011444e-10	1.32888361e+00	-1.66817719e-07	-8.26208480e-08	-8.41968709e-08
5.00000000e+00	8.13405304e-10	1.32627908e+00	-1.58713853e-07	-7.85435212e-08	-8.01703318e-08
5.05000000e+00	8.45029549e-10	1.32275235e+00	-1.40788391e-07	-6.95491661e-08	-7.12392252e-08
5.10000000e+00	8.62810490e-10	1.32000768e+00	-1.76279471e-07	-8.72769251e-08	-8.90025461e-08
5.15000000e+00	8.83453089e-10	1.31720777e+00	-1.44212440e-07	-7.12227669e-08	-7.29896731e-08
5.20000000e+00	8.99927361e-10	1.31439575e+00	-1.50212467e-07	-7.42063059e-08	-7.60061606e-08
5.25000000e+00	9.20308725e-10	1.31164330e+00	-1.49221822e-07	-7.36906025e-08	-7.55312200e-08
5.30000000e+00	9.45288138e-10	1.30904608e+00	-1.41018797e-07	-6.95641103e-08	-7.14546866e-08
5.35000000e+00	9.67450055e-10	1.30633375e+00	-1.51410199e-07	-7.47376492e-08	-7.66725493e-08
5.40000000e+00	9.92061906e-10	1.30354506e+00	-1.37529693e-07	-6.77727846e-08	-6.97569084e-08
5.45000000e+00	7.71660566e-10	1.30059077e+00	-9.93767873e-07	-4.96112276e-07	-4.97655597e-07
5.50000000e+00	8.36063683e-10	1.29896076e+00	7.57890108e-07	3.79781118e-07	3.78108990e-07
5.55000000e+00	5.55933950e-10	1.29648946e+00	-1.21791376e-06	-6.08400947e-07	-6.09512815e-07
5.60000000e+00	4.37990727e-10	1.29414097e+00	-3.61073647e-08	-1.76156916e-08	-1.84916731e-08
5.65000000e+00	2.67276989e-10	1.29190369e+00	-3.00733947e-07	-1.50099697e-07	-1.50634251e-07
5.70000000e+00	1.34693407e-10	1.28970003e+00	-2.97250277e-07	-1.48490445e-07	-1.48759832e-07
5.75000000e+00	5.38643978e-11	1.28671264e+00	-2.46694187e-07	-1.23293229e-07	-1.23400958e-07
5.80000000e+00	-1.31383692e-11	1.28430250e+00	-3.04685823e-07	-1.52356050e-07	-1.52329773e-07
5.85000000e+00	-5.38072018e-11	1.28205879e+00	-2.76954426e-07	-1.38531020e-07	-1.38423406e-07
5.90000000e+00	-9.10083615e-11	1.27973505e+00	-2.85830307e-07	-1.43006162e-07	-1.42824145e-07
5.95000000e+00	-1.09602251e-10	1.27751510e+00	-2.64116044e-07	-1.32167624e-07	-1.31948420e-07
6.00000000e+00	-1.15017946e-10	1.27471073e+00	-2.24415184e-07	-1.12322610e-07	-1.12092574e-07
6.05000000e+00	-1.73227295e-10	1.27347199e+00	-4.72375969e-07	-2.36361212e-07	-2.36014757e-07
6.10000000e+00	-1.59814288e-10	1.27154295e+00	-1.27765520e-07	-6.40425741e-08	-6.37229456e-08
6.15000000e+00	-1.61298834e-10	1.26956731e+00	-2.94792914e-07	-1.47557756e-07	-1.47235158e-07
6.20000000e+00	-1.46406040e-10	1.26750088e+00	-2.66421850e-07	-1.33357331e-07	-1.33064519e-07
6.25000000e+00	-1.42802473e-10	1.26545076e+00	-2.73711318e-07	-1.36998461e-07	-1.36712856e-07
6.30000000e+00	-1.37496713e-10	1.26347177e+00	-2.61322057e-07	-1.30798525e-07	-1.30523532e-07
6.35000000e+00	-1.32656430e-10	1.26151557e+00	-2.69011706e-07	-1.34638510e-07	-1.34373197e-07
6.40000000e+00	-1.27517900e-10	1.25955103e+00	-2.65789216e-07	-1.33022126e-07	-1.32767090e-07
6.45000000e+00	-1.21533292e-10	1.25761123e+00	-2.57267638e-07	-1.28755353e-07	-1.28512286e-07
6.50000000e+00	-1.15179272e-10	1.25569677e+00	-2.55432628e-07	-1.27831493e-07	-1.27601135e-07
6.55000000e+00	-1.07240419e-10	1.25378773e+00	-2.48534732e-07	-1.24374607e-07	-1.24160126e-07
6.60000000e+00	-1.53881739e-10	1.25176557e+00	-2.53797318e-07	-1.27052541e-07	-1.26744777e-07
6.65000000e+00	-1.83629780e-10	1.25028927e+00	-3.56576014e-07	-1.78471637e-07	-1.78104377e-07
6.70000000e+00	-2.22527457e-10	1.24835862e+00	-1.74942760e-07	-8.76939072e-08	-8.72488523e-08
6.75000000e+00	-2.90740615e-10	1.24657225e+00	-3.15810005e-07	-1.58195743e-07	-1.57614262e-07
6.80000000e+00	-3.43185632e-10	1.24463628e+00	-2.68649141e-07	-1.34667756e-07	-1.33981385e-07
6.85000000e+00	-3.88005721e-10	1.24288441e+00	-2.66244438e-07	-1.33510225e-07	-1.32734213e-07
6.90000000e+00	-4.24657702e-10	1.24115764e+00	-2.59389323e-07	-1.30119319e-07	-1.29270004e-07
6.95000000e+00	-4.53891017e-10	1.23944112e+00	-2.53685863e-07	-1.27296823e-07	-1.26389041e-07
7.00000000e+00	-4.75977741e-10	1.23773727e+00	-2.48069127e-07	-1.24510541e-07	-1.23558586e-07
7.05000000e+00	-4.92306597e-10	1.23602298e+00	-2.42138657e-07	-1.21561635e-07	-1.20577022e-07
7.10000000e+00	-5.02661078e-10	1.23438064e+00	-2.45774565e-07	-1.23389944e-07	-1.22384622e-07
7.15000000e+00	-5.04676064e-10	1.23276429e+00	-2.29272006e-07	-1.15140679e-07	-1.14131327e-07
7.20000000e+00	-4.99693580e-10	1.23107223e+00	-2.23747659e-07	-1.12373523e-07	-1.11374136e-07
7.25000000e+00	-5.05482147e-10	1.22952066e+00	-2.52636390e-07	-1.26823677e-07	-1.25812713e-07
7.30000000e+00	-5.07301527e-10	1.22802323e+00	-2.14993405e-07	-1.08004004e-07	-1.06989401e-07
7.35000000e+00	-5.19350993e-10	1.22653360e+00	-2.34394376e-07	-1.17716539e-07	-1.16677837e-07
7.40000000e+00	-4.94645466e-10	1.22481574e+00	-1.42527246e-07	-7.17582683e-08	-7.07689774e-08
7.45000000e+00	-4.90395586e-10	1.22335442e+00	-2.65328262e-07	-1.33154527e-07	-1.32173736e-07
7.50000000e+00	-4.75297373e-10	1.22175990e+00	-1.92419269e-07	-9.66849317e-08	-9.57343370e-08
7.55000000e+00	-4.65073853e-10	1.22016166e+00	-2.01693438e-07	-1.01311793e-07	-1.00381645e-07
7.60000000e+00	-4.53696878e-10	1.21869726e+00	-1.95830438e-07	-9.83689157e-08	-9.74615219e-08
7.65000000e+00	-4.42527177e-10	1.21728916e+00	-1.95454020e-07	-9.81695371e-08	-9.72844827e-08
7.70000000e+00	-4.27269525e-10	1.21579807e+00	-1.85490284e-07	-9.31724116e-08	-9.23178725e-08
7.75000000e+00	-4.03560683e-10	1.21407605e+00	-1.69333200e-07	-8.50701607e-08	-8.42630393e-08
7.80000000e+00	-3.88895008e-10	1.21249721e+00	-1.95758212e-07	-9.82680008e-08	-9.74902108e-08
7.85000000e+00	-3.73590722e-10	1.21100619e+00	-1.77902063e-07	-8.93246224e-08	-8.85774410e-08
7.90000000e+00	-3.49745921e-10	1.20949439e+00	-1.50029576e-07	-7.53645340e-08	-7.46650422e-08
7.95000000e+00	-3.53207364e-10	1.20832044e+00	-2.41550518e-07	-1.21128466e-07	-1.20422052e-07
8.00000000e+00	-3.36053686e-10	1.20696837e+00	-1.14959441e-07	-5.78157742e-08	-5.71436668e-08
8.05000000e+00	-3.25567239e-10	1.20567508e+00	-1.68931416e-07	-8.47912754e-08	-8.41401409e-08
8.10000000e+00	-3.16352361e-10	1.20431751e+00	-1.83149216e-07	-9.18909603e-08	-9.12582556e-08
8.15000000e+00	-2.95757025e-10	1.20281718e+00	-1.34990105e-07	-6.77908097e-08	-6.71992956e-08
8.20000000e+00	-2.76882359e-10	1.20144034e+00	-1.54232993e-07	-7.73933790e-08	-7.68396142e-08
8.25000000e+00	-2.59200684e-10	1.20014922e+00	-1.60912051e-07	-8.07152262e-08	-8.01968249e-08
8.30000000e+00	-2.38713114e-10	1.19887310e+00	-1.40506121e-07	-7.04917738e-08	-7.00143476e-08
8.35000000e+00	-2.22809676e-10	1.19748595e+00	-1.44564268e-07	-7.25049435e-08	-7.20593241e-08
8.40000000e+00	-2.07883833e-10	1.19618172e+00	-1.37172485e-07	-6.87941261e-08	-6.83783584e-08
8.45000000e+00	-1.94631027e-10	1.19490081e+00	-1.37007773e-07	-6.86985176e-08	-6.83092556e-08
8.50000000e+00	-1.80707853e-10	1.19363094e+00	-1.30786865e-07	-6.55741404e-08	-6.52127247e-08
8.55000000e+00	-1.67183776e-10	1.19235178e+00	-1.26968926e-07	-6.36516466e-08	-6.33172790e-08
8.60000000e+00	-1.51840508e-10	1.19109871e+00	-1.22173937e-07	-6.12388091e-08	-6.09351281e-08
8.65000000e+00	-1.27077624e-10	1.18974766e+00	-1.00810137e-07	-5.05321463e-08	-5.02779910e-08
8.70000000e+00	-1.30987466e-10	1.18866930e+00	-1.82892165e-07	-9.15770698e-08	-9.13150949e-08
8.75000000e+00	-1.14586255e-10	1.18746312e+00	-7.04148907e-08	-3.53220316e-08	-3.50928591e-08
8.80000000e+00	-1.03882652e-10	1.18624137e+00	-1.16062311e-07	-5.81350380e-08	-5.79272727e-08
8.85000000e+00	-8.76168275e-11	1.18499006e+00	-1.08030178e-07	-5.41027057e-08	-5.39274720e-08
8.90000000e+00	-7.29493622e-11	1.18380703e+00	-1.04478053e-07	-5.23119761e-08	-5.21660774e-08
8.95000000e+00	-9.22212011e-11	1.18315012e+00	-1.53254923e-07	-7.67196828e-08	-7.65352404e-08
9.00000000e+00	-1.78555045e-10	1.18174961e+00	-3.05068935e-07	-1.52713023e-07	-1.52355912e-07
9.05000000e+00	-2.69213778e-10	1.18059219e+00	-1.37373859e-07	-6.89561432e-08	-6.84177157e-08
9.10000000e+00	-3.73221428e-10	1.17942953e+00	-1.31343936e-07	-6.60451894e-08	-6.52987465e-08
9.15000000e+00	-4.62751456e-10	1.17828631e+00	-1.35381108e-07	-6.81533054e-08	-6.72278025e-08
9.20000000e+00	-5.31754867e-10	1.17715848e+00	-1.29826860e-07	-6.54451847e-08	-6.43816750e-08
9.25000000e+00	-5.81501931e-10	1.17605291e+00	-1.25188689e-07	-6.31758463e-08	-6.20128424e-08
9.30000000e+00	-6.15427136e-10	1.17495624e+00	-1.19600237e-07	-6.04155457e-08	-5.91846915e-08
9.35000000e+00	-6.40325872e-10	1.17386260e+00	-1.23279682e-07	-6.22801670e-08	-6.09995152e-08
9.40000000e+00	-6.51135778e-10	1.17280476e+00	-9.57372691e-08	-4.85197703e-08	-4.72174988e-08
9.45000000e+00	-6.48169846e-10	1.17176363e+00	-8.35782426e-08	-4.24372912e-08	-4.11409515e-08
9.50000000e+00	-6.28409810e-10	1.17068620e+00	-5.66196059e-08	-2.89382128e-08	-2.76813931e-08
9.55000000e+00	-5.47261345e-10	1.16975455e+00	3.03823764e-08	1.46439269e-08	1.57384495e-08
9.60000000e+00	-5.60025451e-10	1.16863185e+00	-2.83874660e-07	-1.42497355e-07	-1.41377304e-07
9.65000000e+00	-5.45266638e-10	1.16768915e+00	-2.88831205e-08	-1.49868269e-08	-1.38962936e-08
9.70000000e+00	-7.66679169e-10	1.16647791e+00	-6.94291336e-08	-3.54812460e-08	-3.39478876e-08
9.75000000e+00	-1.03349420e-09	1.16526545e+00	-2.14719072e-07	-1.08393030e-07	-1.06326042e-07
9.80000000e+00	-1.04914998e-09	1.16434283e+00	-1.07810591e-07	-5.49544454e-08	-5.28561454e-08
9.85000000e+00	-1.02068708e-09	1.16347174e+00	-8.91763259e-08	-4.56088500e-08	-4.35674759e-08
9.90000000e+00	-1.16707917e-09	1.16239564e+00	2.86289226e-08	1.31473821e-08	1.54815405e-08
9.95000000e+00	-1.38547460e-09	1.16141685e+00	-2.42931803e-07	-1.22851376e-07	-1.20080427e-07
1.00000000e+01	-1.57244103e-09	1.16048508e+00	-9.86928185e-08	-5.09188503e-08	-4.77739682e-08
1.00500000e+01	-1.75022665e-09	1.15951895e+00	-1.32403828e-07	-6.79521405e-08	-6.44516871e-08
1.01000000e+01	-1.90377411e-09	1.15855514e+00	-1.02452227e-07	-5.31298878e-08	-4.93223395e-08
1.01500000e+01	-2.03844335e-09	1.15758147e+00	-1.01782418e-07	-5.29296525e-08	-4.88527658e-08
1.02000000e+01	-2.11726630e-09	1.15666509e+00	8.80383598e-09	2.28465169e-09	6.51918429e-09
1.02500000e+01	-2.18740500e-09	1.15575422e+00	-8.38632626e-08	-4.41190363e-08	-3.97442263e-08
1.03000000e+01	-2.24100515e-09	1.15485252e+00	-5.26658533e-08	-2.85739318e-08	-2.40919215e-08
1.03500000e+01	-2.29173920e-09	1.15397157e+00	-5.69282939e-08	-3.07558862e-08	-2.61724078e-08
1.04000000e+01	-2.21097773e-09	1.15289236e+00	2.31339557e-07	1.13458801e-07	1.17880756e-07
1.04500000e+01	-2.11946758e-09	1.15198893e+00	-4.79810008e-07	-2.42024471e-07	-2.37785536e-07
1.05000000e+01	-2.05794142e-09	1.15104794e+00	3.70026513e-07	1.82955315e-07	1.87071198e-07
1.05500000e+01	-2.11107886e-09	1.15016762e+00	-8.90942171e-08	-4.66581874e-08	-4.24360297e-08
1.06000000e+01	-2.12112902e-09	1.14932324e+00	5.28167817e-08	2.42872618e-08	2.85295199e-08
1.06500000e+01	-2.12971935e-09	1.14848043e+00	-5.42249400e-10	-2.40084405e-09	1.85859465e-09
1.07000000e+01	-2.14123247e-09	1.14753312e+00	-1.54556491e-08	-9.86905700e-09	-5.58659206e-09
1.07500000e+01	-2.13649594e-09	1.14665506e+00	5.61227262e-08	2.59248671e-08	3.01978590e-08
1.08000000e+01	-2.13313881e-09	1.14579208e+00	2.36972405e-08	9.71548142e-09	1.39817590e-08
1.08500000e+01	-2.14031541e-09	1.14497103e+00	1.69785804e-09	-1.29138639e-09	2.98924443e-09
1.09000000e+01	-2.04378606e-09	1.14406415e+00	2.48679106e-07	1.22295767e-07	1.26383339e-07
1.09500000e+01	-2.00484360e-09	1.14321190e+00	-5.37290926e-08	-2.88693899e-08	-2.48597027e-08
1.10000000e+01	-1.94516140e-09	1.14235756e+00	9.77592069e-08	4.69344420e-08	5.08247648e-08
1.10500000e+01	-1.89286291e-09	1.14151121e+00	8.87867021e-08	4.25004882e-08	4.62862140e-08
1.11000000e+01	-1.83803374e-09	1.14067467e+00	9.57585994e-08	4.60412660e-08	4.97173335e-08
1.11500000e+01	-1.78292097e-09	1.13985341e+00	9.55474763e-08	4.59908172e-08	4.95566591e-08
1.12000000e+01	-1.74956240e-09	1.13908592e+00	6.24196135e-08	2.94602444e-08	3.29593692e-08
1.12500000e+01	-1.64321272e-09	1.13819709e+00	2.49090919e-07	1.22902247e-07	1.26188672e-07
1.13000000e+01	-1.50777810e-09	1.13722320e+00	1.88622850e-07	9.28036471e-08	9.58192033e-08
1.13500000e+01	-1.40709568e-09	1.13638250e+00	4.00753385e-08	1.86305736e-08	2.14447649e-08
1.14000000e+01	-1.30521615e-09	1.13555715e+00	1.64576970e-07	8.09832690e-08	8.35937013e-08
1.14500000e+01	-1.28131556e-09	1.13484306e+00	3.47278703e-08	1.60826196e-08	1.86452507e-08
1.15000000e+01	-1.20157739e-09	1.13401762e+00	2.65250644e-07	1.31423745e-07	1.33826900e-07
1.15500000e+01	-1.13311867e-09	1.13322139e+00	1.35901493e-07	6.68176279e-08	6.90838653e-08
1.16000000e+01	-1.04895509e-09	1.13242588e+00	1.70461435e-07	8.41817625e-08	8.62796727e-08
1.16500000e+01	-9.61755739e-10	1.13165433e+00	1.77669469e-07	8.78729788e-08	8.97964902e-08
1.17000000e+01	-8.74856965e-10	1.13084785e+00	1.75470883e-07	8.68605843e-08	8.86102982e-08
