# Forces       
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         forces(pressure viscous porous) moment(pressure viscous porous)
7.50000000e-01	((7.63222170e-01 -1.72040911e-07 1.14051000e-20) (4.48346447e-01 3.79893225e-09 -3.21651969e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.71998795e-20 -3.64238987e-21 6.49393056e-15) (-2.06001967e-20 3.54090535e-23 -1.30412645e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
8.00000000e-01	((7.66440193e-01 -1.00894739e-07 1.13489786e-20) (4.34072083e-01 3.46376509e-09 -3.63467486e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.22463945e-20 -3.68826358e-21 5.45210036e-15) (-2.14018385e-20 4.01577038e-23 -1.35732675e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
8.50000000e-01	((7.71555098e-01 -8.34659465e-08 1.12934808e-20) (4.21285820e-01 3.50472462e-09 -4.05941343e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.71060850e-20 -3.74344085e-21 6.56480350e-15) (-2.20747410e-20 4.48454067e-23 -1.38076151e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
9.00000000e-01	((7.78832864e-01 -1.50988103e-07 1.12485705e-20) (4.09777051e-01 3.33018806e-09 -4.46755251e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.21597347e-20 -3.81008111e-21 7.20327999e-15) (-2.25145502e-20 4.92670469e-23 -1.43310817e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
9.50000000e-01	((7.86111663e-01 -1.40181922e-07 1.11860389e-20) (3.99358883e-01 3.31337397e-09 -4.81146296e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.70930767e-20 -3.86553276e-21 5.24946297e-15) (-2.28667134e-20 5.29711152e-23 -1.48984721e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.00000000e+00	((7.94847610e-01 -1.58008334e-07 1.11301017e-20) (3.89885765e-01 3.31170831e-09 -5.19373090e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.19561403e-20 -3.93044514e-21 6.97474055e-15) (-2.31958565e-20 5.69904376e-23 -1.54914336e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.05000000e+00	((8.04991022e-01 -1.63191254e-07 1.10786769e-20) (3.81241420e-01 3.39131394e-09 -5.56014968e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.68387043e-20 -4.00190520e-21 6.32764782e-15) (-2.34832963e-20 6.07987943e-23 -1.60442470e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.10000000e+00	((8.15727226e-01 -1.74594079e-07 1.10266328e-20) (3.73322911e-01 3.47624110e-09 -5.91936352e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.15789095e-20 -4.07506674e-21 6.89014546e-15) (-2.37497824e-20 6.44906643e-23 -1.65002357e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.15000000e+00	((8.26784786e-01 -5.02322605e-08 1.09677617e-20) (3.66044630e-01 4.47967551e-09 -6.23722138e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.62446003e-20 -4.14386518e-21 3.84780641e-15) (-2.40220965e-20 6.77361099e-23 -1.72070171e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.20000000e+00	((8.38757665e-01 -9.37873735e-08 1.09160430e-20) (3.59335199e-01 4.59383410e-09 -6.57638279e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.08581004e-20 -4.22037271e-21 1.18421982e-15) (-2.41790398e-20 7.11596267e-23 -1.63018635e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.25000000e+00	((8.50745878e-01 -6.86656954e-08 1.08610181e-20) (3.53136228e-01 4.65125135e-09 -6.89156816e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.55477734e-20 -4.29476904e-21 8.76469036e-16) (-2.43573411e-20 7.43187941e-23 -1.50325237e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.30000000e+00	((8.63524618e-01 -8.06184411e-08 1.08108334e-20) (3.47398469e-01 4.62185301e-09 -7.18978714e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.00214564e-19 -4.37255460e-21 9.83479791e-16) (-2.45121802e-20 7.72877660e-23 -1.38064857e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.35000000e+00	((8.75912041e-01 -7.54815913e-08 1.07525829e-20) (3.42071833e-01 4.61686389e-09 -7.47807193e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.04629490e-19 -4.44543272e-21 1.48958536e-15) (-2.46487142e-20 8.01406361e-23 -1.26623812e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.40000000e+00	((8.89225003e-01 -8.71387187e-08 1.07019370e-20) (3.37123280e-01 4.54655537e-09 -7.75451020e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.09133287e-19 -4.52341336e-21 1.47917702e-15) (-2.47655270e-20 8.28626694e-23 -1.16713162e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.45000000e+00	((9.01624641e-01 -9.22804408e-08 1.06435311e-20) (3.32511444e-01 4.45854358e-09 -8.02249043e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.13575392e-19 -4.59477272e-21 1.67227343e-15) (-2.48930800e-20 8.54902535e-23 -1.08011848e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.50000000e+00	((9.14604718e-01 -8.80053307e-08 1.05882592e-20) (3.28209340e-01 4.43794723e-09 -8.27351506e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.17970161e-19 -4.66772796e-21 1.80671450e-15) (-2.50171525e-20 8.79420043e-23 -1.00276414e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.55000000e+00	((9.27692063e-01 -1.03789447e-07 1.05370342e-20) (3.24191919e-01 4.34866049e-09 -8.53715934e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.22287372e-19 -4.74366032e-21 2.22304813e-15) (-2.51334548e-20 9.05131082e-23 -9.36463448e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.60000000e+00	((9.40404583e-01 -1.02411097e-07 1.04825197e-20) (3.20435119e-01 4.28310733e-09 -8.78016991e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.26495444e-19 -4.81586515e-21 2.41061511e-15) (-2.52442907e-20 9.28749073e-23 -8.74827205e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.65000000e+00	((9.52967259e-01 -1.09726684e-07 1.04278171e-20) (3.16917682e-01 4.20441071e-09 -9.01384315e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.30628624e-19 -4.88657244e-21 2.72844898e-15) (-2.53538815e-20 9.51404732e-23 -8.17571885e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.70000000e+00	((9.65389397e-01 -1.13925727e-07 1.03728844e-20) (3.13620928e-01 4.12779227e-09 -9.23776446e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.34688650e-19 -4.95636617e-21 3.02519511e-15) (-2.54682962e-20 9.73064317e-23 -7.66620078e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.75000000e+00	((9.77700447e-01 -1.16749688e-07 1.03186802e-20) (3.10529159e-01 4.07068385e-09 -9.45453967e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.38673831e-19 -5.02494055e-21 3.24545078e-15) (-2.55808123e-20 9.93993516e-23 -7.22636867e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.80000000e+00	((9.89696260e-01 -1.26572898e-07 1.02652250e-20) (3.07627086e-01 3.98631270e-09 -9.66376542e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.42545257e-19 -5.09149419e-21 3.72759549e-15) (-2.56958574e-20 1.01415882e-22 -6.86493105e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1.85000000e+00	((1.00196673e+00 -1.24118854e-07 1.02145129e-20) (3.04905631e-01 3.95324320e-09 -9.86244987e-23) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.46370989e-19 -5.15872984e-21 3.75849525e-15) (-2.58138389e-20 1.03327086e-22 -6.55170692e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
